,noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals
454,GRE,1,2012,102,0.3627450980392157,27.0,179.0,75.0,4.0,0.0,20,76,2
455,GRE,1,2016,92,0.391304347826087,26.0,181.0,75.0,2.0,0.0,16,65,6
456,CMR,1,1964,1,0.0,22.0,175.0,71.0,0.0,0.0,1,2,0
457,CMR,1,1968,5,0.0,25.0,170.0,67.0,0.0,0.0,2,5,1
458,CMR,1,1972,11,0.0,24.0,176.0,70.0,1.0,0.0,3,12,0
459,CMR,1,1976,4,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0
460,CMR,1,1980,25,0.12,25.0,175.0,74.0,0.0,0.0,5,23,0
461,CMR,1,1984,46,0.0869565217391304,26.0,176.0,73.0,0.0,0.0,6,32,1
462,CMR,1,1988,15,0.1333333333333333,24.0,174.0,79.0,1.0,0.0,4,21,0
463,CMR,1,1992,8,0.625,24.0,170.0,65.0,0.0,0.0,2,9,0
464,CMR,1,1996,15,0.2666666666666666,25.0,173.0,67.0,0.0,0.0,5,13,0
465,CMR,1,2000,34,0.2647058823529412,23.0,175.0,70.0,0.0,0.0,4,14,1
466,CMR,1,2004,17,0.4117647058823529,25.0,175.0,73.0,1.0,1.0,5,15,1
467,CMR,1,2008,32,0.21875,24.0,176.0,73.0,1.0,1.0,9,16,1
468,CMR,1,2012,32,0.6875,25.0,169.0,70.0,1.0,1.0,9,16,0
469,CMR,1,2016,22,0.7727272727272727,27.0,174.0,73.0,0.0,0.0,6,13,0
470,TUR,1,1906,1,0.0,13.0,173.0,71.0,0.0,0.0,1,2,0
471,TUR,1,1912,2,0.0,27.0,175.0,71.0,0.0,0.0,1,7,0
472,TUR,1,1924,22,0.0,25.0,175.0,70.0,0.0,0.0,5,11,0
473,TUR,1,1928,31,0.0,24.0,175.0,70.0,0.0,0.0,6,17,0
474,TUR,1,1932,1,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0
475,TUR,1,1936,48,0.0416666666666666,26.0,175.0,71.0,0.0,0.0,7,26,2
476,TUR,1,1948,58,0.0172413793103448,26.0,175.0,70.0,2.0,1.0,7,42,12
477,TUR,1,1952,51,0.0,24.0,176.0,72.0,12.0,6.0,4,31,3
478,TUR,1,1956,19,0.0,27.0,176.0,71.0,3.0,2.0,2,20,7
479,TUR,1,1960,49,0.0612244897959183,27.0,174.0,71.0,7.0,3.0,6,41,9
480,TUR,1,1964,23,0.0,29.0,176.0,76.0,9.0,7.0,4,24,6
481,TUR,1,1968,29,0.0,26.0,174.0,72.0,6.0,2.0,4,29,2
482,TUR,1,1972,43,0.0232558139534883,26.0,174.0,70.0,2.0,2.0,8,43,1
483,TUR,1,1976,27,0.037037037037037,26.0,170.0,67.0,1.0,0.0,8,27,0
484,TUR,1,1984,46,0.0217391304347826,25.0,177.0,73.0,0.0,0.0,10,49,3
485,TUR,1,1988,41,0.1219512195121951,24.0,174.0,69.0,3.0,0.0,9,40,2
486,TUR,1,1992,41,0.1219512195121951,24.0,175.0,74.0,2.0,1.0,10,43,6
487,TUR,1,1996,53,0.1698113207547169,25.0,174.0,72.0,6.0,2.0,9,55,6
488,TUR,1,2000,57,0.2631578947368421,24.0,175.0,72.0,6.0,4.0,10,58,5
489,TUR,1,2004,64,0.3125,25.0,175.0,72.0,5.0,3.0,10,65,11
490,TUR,1,2008,67,0.2835820895522388,26.0,174.0,72.0,11.0,3.0,12,67,7
491,TUR,1,2012,112,0.5714285714285714,26.0,175.0,71.0,7.0,1.0,16,80,5
492,TUR,1,2016,100,0.47,26.0,176.0,70.0,5.0,2.0,21,88,8
493,CHI,1,1912,14,0.0,26.0,175.0,70.0,0.0,0.0,4,16,0
494,CHI,1,1920,2,0.0,26.0,172.0,72.0,0.0,0.0,1,2,0
495,CHI,1,1924,13,0.0,25.0,175.0,70.0,0.0,0.0,5,12,0
496,CHI,1,1928,38,0.0,25.0,175.0,71.0,0.0,0.0,6,22,1
497,CHI,1,1936,40,0.025,28.0,176.0,72.0,0.0,0.0,8,27,0
498,CHI,1,1948,54,0.074074074074074,26.0,176.0,70.0,0.0,0.0,9,31,0
499,CHI,1,1952,59,0.0677966101694915,27.0,178.0,71.0,0.0,0.0,9,33,2
500,CHI,1,1956,33,0.0606060606060606,27.0,175.0,71.0,2.0,0.0,8,22,4
501,CHI,1,1960,9,0.1111111111111111,28.0,173.0,68.0,4.0,0.0,3,8,0
502,CHI,1,1964,14,0.0,28.0,177.0,71.0,0.0,0.0,6,13,0
503,CHI,1,1968,21,0.0952380952380952,30.0,173.0,70.0,0.0,0.0,4,19,0
504,CHI,1,1972,11,0.1818181818181818,28.0,170.0,67.0,0.0,0.0,5,9,0
505,CHI,1,1976,7,0.0,28.0,175.0,70.0,0.0,0.0,4,8,0
506,CHI,1,1984,52,0.0384615384615384,27.0,176.0,71.0,0.0,0.0,8,25,0
507,CHI,1,1988,17,0.0588235294117647,27.0,179.0,78.0,0.0,0.0,6,14,1
508,CHI,1,1992,12,0.25,28.0,174.0,73.0,1.0,0.0,7,12,0
509,CHI,1,1996,21,0.238095238095238,24.0,175.0,73.0,0.0,0.0,10,18,0
510,CHI,1,2000,50,0.14,26.0,177.0,71.0,0.0,0.0,14,28,1
511,CHI,1,2004,22,0.2727272727272727,26.0,178.0,77.0,1.0,0.0,11,25,3
512,CHI,1,2008,26,0.2307692307692307,27.0,176.0,75.0,3.0,2.0,14,26,1
513,CHI,1,2012,35,0.4,30.0,173.0,70.0,1.0,0.0,17,36,0
514,CHI,1,2016,42,0.4047619047619047,28.0,173.0,67.0,0.0,0.0,16,36,0
515,MEX,1,1900,3,0.0,42.0,175.0,70.0,0.0,0.0,1,1,1
516,MEX,1,1924,15,0.0,24.0,175.0,70.0,0.0,0.0,3,15,0
517,MEX,1,1928,30,0.0,29.0,174.0,70.0,0.0,0.0,6,18,0
518,MEX,1,1932,73,0.0273972602739726,25.0,175.0,71.0,0.0,0.0,12,52,2
519,MEX,1,1936,32,0.0,27.0,175.0,70.0,2.0,0.0,8,14,3
520,MEX,1,1948,88,0.0795454545454545,27.0,176.0,70.0,3.0,0.0,14,57,5
521,MEX,1,1952,64,0.046875,26.0,175.0,71.0,5.0,2.0,13,35,1
522,MEX,1,1956,24,0.125,26.0,173.0,70.0,1.0,0.0,10,20,2
523,MEX,1,1960,69,0.0869565217391304,25.0,173.0,69.0,2.0,1.0,14,55,1
524,MEX,1,1964,94,0.0425531914893617,26.0,174.0,69.0,1.0,0.0,15,58,1
525,MEX,1,1968,275,0.1527272727272727,23.0,171.0,66.0,1.0,0.0,20,146,9
526,MEX,1,1972,174,0.1264367816091954,23.0,171.0,66.0,9.0,3.0,20,112,1
527,MEX,1,1976,97,0.0515463917525773,24.0,175.0,69.0,1.0,0.0,17,54,2
528,MEX,1,1980,45,0.2,25.0,168.0,61.0,2.0,1.0,12,43,4
529,MEX,1,1984,99,0.2222222222222222,24.0,171.0,64.0,4.0,0.0,18,87,6
530,MEX,1,1988,83,0.2048192771084337,24.0,176.0,67.0,6.0,2.0,17,82,2
531,MEX,1,1992,102,0.2549019607843137,25.0,175.0,69.0,2.0,0.0,18,71,1
532,MEX,1,1996,98,0.2755102040816326,25.0,173.0,67.0,1.0,0.0,19,57,1
533,MEX,1,2000,78,0.3333333333333333,26.0,173.0,64.0,1.0,0.0,19,67,6
534,MEX,1,2004,109,0.4587155963302752,26.0,171.0,65.0,6.0,1.0,20,68,4
535,MEX,1,2008,83,0.4819277108433735,26.0,171.0,66.0,4.0,0.0,23,73,3
536,MEX,1,2012,99,0.3737373737373737,26.0,172.0,68.0,3.0,2.0,23,75,7
537,MEX,1,2016,123,0.3577235772357723,26.0,173.0,68.0,7.0,1.0,27,80,5
538,URS,1,1952,295,0.135593220338983,27.0,176.0,71.0,0.0,0.0,18,141,70
539,URS,1,1956,281,0.1387900355871886,26.0,175.0,71.0,70.0,22.0,18,141,98
540,URS,1,1960,283,0.1766784452296819,26.0,174.0,72.0,98.0,37.0,17,145,103
541,URS,1,1964,317,0.1987381703470031,26.0,175.0,73.0,103.0,43.0,19,154,93
542,URS,1,1968,312,0.2115384615384615,25.0,176.0,73.0,93.0,30.0,18,164,91
543,URS,1,1972,371,0.1967654986522911,25.0,176.0,73.0,91.0,29.0,22,180,99
544,URS,1,1976,410,0.3048780487804878,24.0,176.0,73.0,99.0,50.0,22,189,125
545,URS,1,1980,489,0.3047034764826176,24.0,177.0,73.0,125.0,49.0,23,202,195
546,URS,1,1988,481,0.3367983367983368,25.0,178.0,74.0,0.0,0.0,27,221,131
547,NCA,1,1968,11,0.0,23.0,170.0,66.0,0.0,0.0,3,15,0
548,NCA,1,1972,8,0.125,24.0,164.0,60.0,0.0,0.0,3,10,0
549,NCA,1,1976,15,0.0,22.0,173.0,68.0,0.0,0.0,6,19,0
550,NCA,1,1980,5,0.4,18.0,163.0,53.0,0.0,0.0,3,6,0
551,NCA,1,1984,5,0.0,24.0,173.0,69.0,0.0,0.0,2,5,0
552,NCA,1,1992,8,0.125,26.0,175.0,65.0,0.0,0.0,6,9,0
553,NCA,1,1996,26,0.0384615384615384,27.0,176.0,72.0,0.0,0.0,5,9,0
554,NCA,1,2000,6,0.3333333333333333,27.0,177.0,73.0,0.0,0.0,5,6,0
555,NCA,1,2004,5,0.6,24.0,169.0,61.0,0.0,0.0,3,6,0
556,NCA,1,2008,6,0.5,27.0,170.0,72.0,0.0,0.0,4,7,0
557,NCA,1,2012,6,0.5,25.0,175.0,63.0,0.0,0.0,4,6,0
558,NCA,1,2016,5,0.4,22.0,171.0,61.0,0.0,0.0,4,5,0
559,HUN,1,1896,7,0.0,23.0,175.0,70.0,0.0,0.0,6,14,6
560,HUN,1,1900,18,0.0,22.0,177.0,72.0,6.0,2.0,4,21,5
561,HUN,1,1904,4,0.0,22.0,178.0,73.0,5.0,1.0,2,9,4
562,HUN,1,1906,35,0.0,23.0,176.0,71.0,4.0,2.0,7,41,10
563,HUN,1,1908,65,0.0,24.0,177.0,71.0,10.0,2.0,8,37,9
564,HUN,1,1912,121,0.0,26.0,176.0,70.0,9.0,3.0,11,52,8
565,HUN,1,1924,89,0.0337078651685393,29.0,176.0,71.0,0.0,0.0,12,54,10
566,HUN,1,1928,109,0.146788990825688,30.0,176.0,71.0,10.0,2.0,12,63,10
567,HUN,1,1932,58,0.0344827586206896,33.0,177.0,73.0,10.0,5.0,11,39,16
568,HUN,1,1936,216,0.0879629629629629,26.0,176.0,71.0,16.0,6.0,21,104,16
569,HUN,1,1948,128,0.1640625,29.0,176.0,71.0,16.0,10.0,15,76,27
570,HUN,1,1952,189,0.1428571428571428,27.0,176.0,71.0,27.0,10.0,15,107,42
571,HUN,1,1956,111,0.1801801801801801,27.0,176.0,71.0,42.0,16.0,13,82,26
572,HUN,1,1960,184,0.1467391304347826,25.0,174.0,70.0,26.0,9.0,18,107,21
573,HUN,1,1964,182,0.1758241758241758,25.0,174.0,71.0,21.0,6.0,17,111,22
574,HUN,1,1968,167,0.1916167664670658,25.0,174.0,70.0,22.0,10.0,15,116,32
575,HUN,1,1972,232,0.1939655172413793,25.0,175.0,71.0,32.0,10.0,20,134,35
576,HUN,1,1976,178,0.3033707865168539,24.0,173.0,68.0,35.0,6.0,17,109,22
577,HUN,1,1980,263,0.3079847908745247,25.0,175.0,69.0,22.0,4.0,21,151,32
578,HUN,1,1988,188,0.1914893617021276,24.0,177.0,72.0,0.0,0.0,20,135,23
579,HUN,1,1992,217,0.2672811059907834,25.0,176.0,72.0,23.0,11.0,23,156,30
580,HUN,1,1996,213,0.3098591549295774,25.0,176.0,71.0,30.0,11.0,24,145,21
581,HUN,1,2000,178,0.3876404494382022,26.0,180.0,76.0,21.0,7.0,23,137,17
582,HUN,1,2004,209,0.430622009569378,26.0,180.0,77.0,17.0,8.0,20,138,17
583,HUN,1,2008,171,0.4853801169590643,26.0,179.0,76.0,17.0,8.0,20,126,10
584,HUN,1,2012,152,0.3881578947368421,26.0,181.0,78.0,10.0,3.0,21,111,18
585,HUN,1,2016,154,0.4285714285714285,27.0,180.0,76.0,18.0,8.0,20,113,15
586,NGR,1,1952,9,0.0,25.0,175.0,70.0,0.0,0.0,1,5,0
587,NGR,1,1956,10,0.0,27.0,177.0,71.0,0.0,0.0,1,6,0
588,NGR,1,1960,12,0.0,24.0,177.0,68.0,0.0,0.0,2,12,0
589,NGR,1,1964,18,0.1111111111111111,25.0,175.0,67.0,0.0,0.0,2,12,1
590,NGR,1,1968,36,0.1388888888888889,25.0,170.0,65.0,1.0,0.0,3,18,0
591,NGR,1,1972,25,0.2,26.0,173.0,69.0,0.0,0.0,2,24,1
592,NGR,1,1980,44,0.1363636363636363,24.0,175.0,68.0,0.0,0.0,5,22,0
593,NGR,1,1984,32,0.0625,24.0,176.0,74.0,0.0,0.0,4,24,2
594,NGR,1,1988,69,0.1159420289855072,24.0,175.0,73.0,2.0,0.0,8,44,0
595,NGR,1,1992,55,0.4181818181818181,23.0,175.0,71.0,0.0,0.0,8,34,4
596,NGR,1,1996,65,0.2461538461538461,24.0,177.0,71.0,4.0,0.0,9,38,6
597,NGR,1,2000,83,0.4698795180722891,24.0,174.0,70.0,6.0,2.0,8,37,3
598,NGR,1,2004,70,0.6571428571428571,25.0,174.0,70.0,3.0,1.0,10,31,2
599,NGR,1,2008,74,0.5,24.0,173.0,72.0,2.0,0.0,10,36,4
600,NGR,1,2012,49,0.3877551020408163,26.0,180.0,75.0,4.0,0.0,8,31,0
601,NGR,1,2016,71,0.3380281690140845,26.0,178.0,77.0,0.0,0.0,10,36,1
602,ALG,1,1964,1,0.0,26.0,175.0,65.0,0.0,0.0,1,7,0
603,ALG,1,1968,3,0.0,26.0,170.0,62.0,0.0,0.0,2,9,0
604,ALG,1,1972,5,0.0,23.0,174.0,65.0,0.0,0.0,2,5,0
605,ALG,1,1980,54,0.0,24.0,176.0,70.0,0.0,0.0,9,28,0
606,ALG,1,1984,33,0.0,25.0,177.0,73.0,0.0,0.0,4,17,2
607,ALG,1,1988,42,0.0476190476190476,25.0,177.0,73.0,2.0,0.0,7,29,0
608,ALG,1,1992,35,0.0571428571428571,24.0,173.0,66.0,0.0,0.0,7,27,2
609,ALG,1,1996,45,0.1333333333333333,25.0,176.0,71.0,2.0,1.0,9,29,3
610,ALG,1,2000,47,0.2127659574468085,25.0,175.0,68.0,3.0,2.0,10,42,5
611,ALG,1,2004,61,0.2459016393442623,26.0,174.0,68.0,5.0,1.0,10,57,0
612,ALG,1,2008,56,0.3928571428571428,26.0,177.0,71.0,0.0,0.0,12,44,2
613,ALG,1,2012,38,0.4473684210526316,25.0,175.0,68.0,2.0,0.0,12,29,1
614,ALG,1,2016,64,0.15625,24.0,175.0,69.0,1.0,1.0,13,48,2
615,KUW,1,1968,2,0.0,24.0,162.0,55.0,0.0,0.0,1,1,0
616,KUW,1,1972,4,0.0,21.0,170.0,69.0,0.0,0.0,2,4,0
617,KUW,1,1976,15,0.0,22.0,174.0,69.0,0.0,0.0,4,13,0
618,KUW,1,1980,56,0.0,22.0,172.0,73.0,0.0,0.0,7,26,0
619,KUW,1,1984,23,0.0,22.0,176.0,72.0,0.0,0.0,5,17,0
620,KUW,1,1988,25,0.0,22.0,176.0,73.0,0.0,0.0,7,24,0
621,KUW,1,1992,32,0.0,22.0,176.0,73.0,0.0,0.0,7,18,0
622,KUW,1,1996,25,0.0,26.0,177.0,77.0,0.0,0.0,9,16,0
623,KUW,1,2000,29,0.0,24.0,176.0,71.0,0.0,0.0,6,10,1
624,KUW,1,2004,11,0.0909090909090909,26.0,177.0,86.0,1.0,0.0,3,9,0
625,KUW,1,2008,8,0.0,27.0,181.0,86.0,0.0,0.0,5,7,0
626,KUW,1,2012,10,0.2,30.0,178.0,76.0,0.0,0.0,4,11,1
627,BRN,1,1984,10,0.0,24.0,178.0,72.0,0.0,0.0,4,8,0
628,BRN,1,1988,7,0.0,24.0,186.0,72.0,0.0,0.0,3,7,0
629,BRN,1,1992,10,0.0,25.0,169.0,73.0,0.0,0.0,2,10,0
630,BRN,1,1996,5,0.0,34.0,175.0,70.0,0.0,0.0,2,3,0
631,BRN,1,2000,4,0.5,19.0,175.0,62.0,0.0,0.0,2,4,0
632,BRN,1,2004,10,0.3,23.0,173.0,67.0,0.0,0.0,4,10,0
633,BRN,1,2008,14,0.2142857142857142,25.0,173.0,66.0,0.0,0.0,3,11,0
634,BRN,1,2012,12,0.6666666666666666,23.0,168.0,57.0,0.0,0.0,3,11,1
635,BRN,1,2016,33,0.3939393939393939,24.0,172.0,63.0,1.0,0.0,4,20,2
636,PAK,1,1948,35,0.0,25.0,175.0,71.0,0.0,0.0,6,20,0
637,PAK,1,1952,38,0.0,26.0,176.0,71.0,0.0,0.0,7,25,0
638,PAK,1,1956,55,0.0,26.0,176.0,72.0,0.0,0.0,8,43,1
639,PAK,1,1960,44,0.0,28.0,175.0,72.0,1.0,0.0,7,35,2
640,PAK,1,1964,41,0.0,27.0,174.0,72.0,2.0,1.0,7,29,1
641,PAK,1,1968,15,0.0,26.0,170.0,70.0,1.0,0.0,2,3,1
642,PAK,1,1972,25,0.0,25.0,174.0,73.0,1.0,1.0,5,12,1
643,PAK,1,1976,24,0.0,26.0,175.0,69.0,1.0,0.0,5,9,1
644,PAK,1,1984,31,0.0,25.0,175.0,70.0,0.0,0.0,5,15,1
645,PAK,1,1988,30,0.0,24.0,175.0,68.0,1.0,1.0,6,15,1
646,PAK,1,1992,27,0.0,24.0,175.0,70.0,1.0,0.0,5,12,1
647,PAK,1,1996,24,0.0416666666666666,24.0,176.0,71.0,1.0,0.0,5,9,0
648,PAK,1,2000,27,0.037037037037037,25.0,175.0,69.0,0.0,0.0,6,11,0
649,PAK,1,2004,26,0.0769230769230769,26.0,174.0,68.0,0.0,0.0,5,11,0
650,PAK,1,2008,21,0.0952380952380952,24.0,173.0,64.0,0.0,0.0,4,7,0
651,PAK,1,2012,21,0.0952380952380952,26.0,174.0,69.0,0.0,0.0,4,6,0
652,PAK,1,2016,7,0.4285714285714285,23.0,173.0,75.0,0.0,0.0,4,7,0
653,IRQ,1,1948,11,0.0,24.0,175.0,70.0,0.0,0.0,2,4,0
654,IRQ,1,1960,21,0.0,24.0,173.0,70.0,0.0,0.0,5,23,1
655,IRQ,1,1964,13,0.0,26.0,176.0,78.0,1.0,0.0,3,14,0
656,IRQ,1,1968,3,0.0,26.0,167.0,61.0,0.0,0.0,3,4,0
657,IRQ,1,1980,43,0.0,25.0,174.0,71.0,0.0,0.0,5,26,0
658,IRQ,1,1984,23,0.0,25.0,175.0,72.0,0.0,0.0,4,11,0
659,IRQ,1,1988,27,0.0,26.0,175.0,71.0,0.0,0.0,5,13,0
660,IRQ,1,1992,8,0.0,27.0,175.0,79.0,0.0,0.0,3,8,0
661,IRQ,1,1996,3,0.0,31.0,174.0,84.0,0.0,0.0,3,3,0
662,IRQ,1,2000,4,0.5,25.0,165.0,58.0,0.0,0.0,2,4,0
663,IRQ,1,2004,24,0.0416666666666666,23.0,177.0,76.0,0.0,0.0,7,8,0
664,IRQ,1,2008,4,0.25,27.0,180.0,82.0,0.0,0.0,2,3,0
665,IRQ,1,2012,8,0.375,23.0,172.0,75.0,0.0,0.0,7,8,0
666,IRQ,1,2016,20,0.0,23.0,179.0,75.0,0.0,0.0,5,5,0
667,UAR,1,1960,74,0.0,25.0,176.0,71.0,0.0,0.0,12,34,2
668,LIB,1,1948,8,0.0,24.0,175.0,70.0,0.0,0.0,3,9,0
669,LIB,1,1952,9,0.0,25.0,175.0,71.0,0.0,0.0,4,8,2
670,LIB,1,1960,19,0.0,31.0,174.0,75.0,0.0,0.0,6,15,0
671,LIB,1,1964,5,0.0,32.0,175.0,71.0,0.0,0.0,2,3,0
672,LIB,1,1968,11,0.0,27.0,175.0,76.0,0.0,0.0,6,13,0
673,LIB,1,1972,19,0.1052631578947368,25.0,175.0,74.0,0.0,0.0,9,23,1
674,LIB,1,1976,3,0.0,22.0,178.0,84.0,1.0,0.0,3,4,0
675,LIB,1,1980,15,0.0,25.0,174.0,73.0,0.0,0.0,8,16,1
676,LIB,1,1984,22,0.0454545454545454,26.0,175.0,71.0,1.0,0.0,9,20,0
677,LIB,1,1988,21,0.0952380952380952,22.0,174.0,71.0,0.0,0.0,8,28,0
678,LIB,1,1992,12,0.0,23.0,172.0,67.0,0.0,0.0,7,15,0
679,LIB,1,1996,1,1.0,29.0,175.0,70.0,0.0,0.0,1,1,0
680,LIB,1,2000,6,0.3333333333333333,23.0,174.0,68.0,0.0,0.0,4,6,0
681,LIB,1,2004,5,0.4,23.0,179.0,69.0,0.0,0.0,3,5,0
682,LIB,1,2008,6,0.3333333333333333,25.0,175.0,80.0,0.0,0.0,4,6,0
683,LIB,1,2012,10,0.7,22.0,175.0,67.0,0.0,0.0,7,10,0
684,LIB,1,2016,9,0.5555555555555556,27.0,172.0,69.0,0.0,0.0,7,9,0
685,QAT,1,1984,24,0.0,23.0,173.0,68.0,0.0,0.0,3,8,0
686,QAT,1,1988,10,0.0,23.0,177.0,71.0,0.0,0.0,3,10,0
687,QAT,1,1992,28,0.0,21.0,177.0,73.0,0.0,0.0,2,11,1
688,QAT,1,1996,12,0.0,24.0,179.0,75.0,1.0,0.0,4,10,0
689,QAT,1,2000,17,0.0,24.0,181.0,79.0,0.0,0.0,5,14,1
690,QAT,1,2004,15,0.0,23.0,183.0,77.0,1.0,0.0,4,14,0
691,QAT,1,2008,20,0.0,25.0,175.0,69.0,0.0,0.0,6,14,0
692,QAT,1,2012,12,0.3333333333333333,23.0,172.0,66.0,0.0,0.0,4,13,2
693,QAT,1,2016,37,0.054054054054054,27.0,185.0,83.0,2.0,0.0,10,20,1
694,MAS,1,1964,61,0.0655737704918032,25.0,170.0,66.0,0.0,0.0,10,48,0
695,MAS,1,1968,31,0.0,25.0,173.0,65.0,0.0,0.0,4,14,0
696,MAS,1,1972,45,0.0666666666666666,24.0,171.0,64.0,0.0,0.0,6,20,0
697,MAS,1,1976,23,0.0,26.0,173.0,62.0,0.0,0.0,5,9,0
698,MAS,1,1984,21,0.0476190476190476,24.0,171.0,64.0,0.0,0.0,5,12,0
699,MAS,1,1988,9,0.4444444444444444,21.0,174.0,65.0,0.0,0.0,5,15,0
700,MAS,1,1992,26,0.0,26.0,176.0,69.0,0.0,0.0,6,11,1
701,MAS,1,1996,35,0.0857142857142857,23.0,177.0,70.0,1.0,0.0,8,21,2
702,MAS,1,2000,40,0.2,23.0,173.0,67.0,2.0,0.0,9,32,0
703,MAS,1,2004,26,0.3076923076923077,23.0,170.0,66.0,0.0,0.0,11,31,0
704,MAS,1,2008,32,0.4375,24.0,170.0,67.0,0.0,0.0,10,29,1
705,MAS,1,2012,29,0.4482758620689655,24.0,168.0,63.0,1.0,0.0,9,25,2
706,MAS,1,2016,32,0.46875,25.0,169.0,65.0,2.0,0.0,10,29,5
